"index","Normalised_ASHP_heat","Normalised_ASHP_elec","Normalised_GSHP_heat","Normalised_GSHP_elec","Normalised_Resistance_heater_heat","Normalised_Resistance_heater_elec","Normalised_Gas_boiler_heat","Normalised_Gas_boiler_gas","UK_daily_average_OAT_[degrees_C]"
"2013-12-22T15:30:00",9.955747622993641e-05,3.593764930884366e-05,8.850508544890572e-05,3.259941315579671e-05,6.883028957274208e-05,6.883028957274208e-05,0.00011577189499951563,0.00013782368544261765,7.7
"2013-12-22T16:00:00",0.00010657251211132585,3.972360624196228e-05,9.445014573616968e-05,3.419597714905206e-05,8.016048292220676e-05,8.016048292220676e-05,0.00015545042004324708,0.00018506001818825675,7.7
"2013-12-22T16:30:00",0.00010683750926958909,3.972360624196228e-05,9.738701165852052e-05,3.483472653431708e-05,8.011463242025184e-05,8.011463242025184e-05,0.00015545042004324708,0.00018506001818825675,7.7
"2013-12-22T17:00:00",0.0001071988582224577,4.027752240747239e-05,9.977042649443081e-05,3.537616599215673e-05,8.407001451125771e-05,8.407001451125771e-05,0.00016221370477776783,0.00019311155125309283,7.7
"2013-12-22T17:30:00",0.00010642306437241881,3.972360624196228e-05,0.00010056936239922396,3.5442525432028484e-05,8.432755641706763e-05,8.432755641706763e-05,0.00016221370477776783,0.00019311155125309283,7.7
"2013-12-22T18:00:00",0.00010322177477276266,3.868264039190468e-05,0.00010024944394873192,3.5442525432028484e-05,8.432755641706763e-05,8.432755641706763e-05,0.00016000058581168704,0.0001904768949992819,7.7
"2013-12-22T18:30:00",0.00010258258128943876,3.8716332398184085e-05,0.00010072209016946365,3.549414221507886e-05,8.432755641706763e-05,8.432755641706763e-05,0.00016000058581168704,0.0001904768949992819,7.7
"2013-12-22T19:00:00",0.00010063587220300542,3.8906399373722335e-05,9.982925025464174e-05,3.551055985591766e-05,8.030648977536612e-05,8.030648977536612e-05,0.00014635324964530608,0.00017423006519457705,7.7
"2013-12-22T19:30:00",0.00010063587220300542,3.8906399373722335e-05,9.96033127445509e-05,3.551055985591766e-05,8.030648977536612e-05,8.030648977536612e-05,0.00014635324964530608,0.00017423006519457705,7.7
"2013-12-22T20:00:00",9.843807636837417e-05,3.7407540450259716e-05,9.548260028957092e-05,3.486252637343709e-05,7.51175571374856e-05,7.51175571374856e-05,0.00011671764202954331,0.00013894957252826384,7.7
"2013-12-22T20:30:00",9.843807636837417e-05,3.7407540450259716e-05,9.548260028957092e-05,3.486252637343709e-05,7.51175571374856e-05,7.51175571374856e-05,0.00011470351396220006,0.00013655180426622827,7.7
"2013-12-22T21:00:00",9.103023400547164e-05,3.5851424348715203e-05,8.964503970724122e-05,3.3577387018192946e-05,7.098510231020813e-05,7.098510231020813e-05,7.36340528169885e-05,8.765958413216325e-05,7.7
"2013-12-22T21:30:00",8.964709584628557e-05,3.5138108451576585e-05,8.898692135230504e-05,3.3282233153945936e-05,6.716895020591954e-05,6.716895020591954e-05,5.8723268163547235e-05,6.99086511889599e-05,7.7
"2013-12-22T22:00:00",7.542347426019944e-05,3.203282795668511e-05,8.510745555152501e-05,3.2033167149690725e-05,6.263773728377272e-05,6.263773728377272e-05,5.261510849310899e-05,6.2637032046428e-05,7.7
"2013-12-22T22:30:00",5.990945058202947e-05,2.8056272529091603e-05,8.057427041437647e-05,3.109445924873834e-05,5.6518111491010634e-05,5.6518111491010634e-05,4.893155287933508e-05,5.825184740476534e-05,7.7
"2013-12-22T23:00:00",5.127303366861302e-05,2.3950944400175585e-05,7.603289568940163e-05,3.0046517212637414e-05,5.441176139132624e-05,5.441176139132624e-05,4.274684748835129e-05,5.088910239796731e-05,7.7
